"user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
88864,2024-12-02,"Promotion",4.99,9
69443,2024-11-19,"Remove Ads",4.99,1
79119,2024-11-08,"Remove Ads",4.99,5
93827,2024-10-22,"Gold",9.99,5
95442,2024-12-19,"Promotion",4.99,4
70317,2024-12-23,"Gold",4.99,5
81511,2024-10-19,"Gold",4.99,1
83711,2024-12-15,"Gold",4.99,8
92942,2024-10-31,"Promotion",4.99,1
72946,2024-12-23,"Promotion",9.99,8
81882,2024-11-28,"Gold",4.99,8
82510,2024-12-12,"Gold",4.99,1
89293,2024-10-29,"Promotion",4.99,3
87323,2024-11-09,"Gold",4.99,2
95651,2024-10-21,"Gold",4.99,4
79387,2024-10-15,"Promotion",4.99,4
73288,2024-12-13,"Promotion",4.99,2
86063,2024-10-27,"Gold",4.99,19
88882,2024-11-25,"Remove Ads",4.99,1
94429,2024-10-07,"Gold",4.99,6
77787,2024-11-01,"Promotion",4.99,10
70431,2024-12-01,"Promotion",4.99,7
91445,2024-11-25,"Gold",29.99,2
75799,2024-12-17,"Promotion",4.99,32
81810,2024-12-30,"Remove Ads",NA,6
86790,2024-10-22,"Gold",4.99,2
87802,2024-10-13,"Gold",4.99,4
88961,2024-12-03,"Remove Ads",4.99,4
92961,2024-10-13,"Promotion",4.99,2
96435,2024-12-20,"Gold",4.99,16
76966,2024-11-06,"Remove Ads",4.99,3
82967,2024-10-22,"Gold",4.99,5
83632,2024-11-28,"Promotion",4.99,3
72359,2024-12-15,"Gold",4.99,9
88124,2024-12-02,"Remove Ads",4.99,14
80751,2024-12-06,"Gold",19.99,5
80751,2024-12-16,"Gold",29.99,13
80129,2024-10-22,"Promotion",4.99,5
80129,2024-10-22,"Promotion",4.99,6
91585,2024-11-01,"Promotion",9.99,8
83877,2024-10-23,"Promotion",4.99,31
70218,2024-11-23,"Remove Ads",4.99,27
90399,2024-12-29,"Gold",4.99,23
70404,2024-11-03,"Promotion",9.99,16
81012,2024-12-24,"Remove Ads",4.99,9
76109,2024-10-19,"Promotion",4.99,2
92279,2024-11-23,"Promotion",9.99,1
72248,2024-12-29,"Gold",29.99,8
71364,2024-12-18,"Promotion",4.99,2
79583,2024-11-17,"Gold",4.99,81
79583,2024-11-26,"Remove Ads",4.99,112
81813,2024-12-14,"Promotion",4.99,1
82604,2024-11-25,"Gold",4.99,8
75471,2024-12-07,"Promotion",9.99,51
75471,2024-12-15,"Gold",4.99,57
80566,2024-11-24,"Promotion",4.99,7
94104,2024-10-19,"Promotion",9.99,15
80556,2024-10-30,"Gold",9.99,2
95623,2024-12-27,"Promotion",9.99,10
90840,2024-12-14,"Gold",4.99,8
90840,2024-12-25,"Gold",4.99,11
90845,2024-12-31,"Gold",4.99,8
87775,2024-10-29,"Gold",4.99,6
96009,2024-11-20,"Promotion",4.99,1
91272,2024-11-13,"Promotion",4.99,1
95634,2024-12-23,"Gold",4.99,25
84029,2024-10-25,"Promotion",4.99,2
97259,2024-11-14,"Promotion",9.99,4
86978,2024-12-18,"Gold",4.99,5
69847,2024-11-11,"Gold",4.99,11
95442,2024-12-28,"Gold",9.99,6
75747,2024-11-30,"Promotion",4.99,5
75747,2024-12-08,"Remove Ads",4.99,7
82919,2024-12-16,"Promotion",9.99,1
82931,2024-10-07,"Promotion",4.99,1
95202,2024-11-13,"Gold",4.99,4
79104,2024-12-09,"Remove Ads",4.99,4
77080,2024-12-09,"Promotion",4.99,2
89086,2024-12-29,"Promotion",9.99,5
89132,2024-12-15,"Remove Ads",4.99,17
93198,2024-12-21,"Promotion",4.99,2
93603,2024-11-02,"Promotion",4.99,1
82533,2024-11-28,"Gold",4.99,2
82835,2024-12-16,"Promotion",4.99,2
93414,2024-11-30,"Gold",4.99,6
87445,2024-11-06,"Promotion",4.99,1
81718,2024-10-28,"Promotion",4.99,56
81718,2024-12-23,"Gold",4.99,77
83144,2024-12-07,"Gold",4.99,2
80545,2024-12-28,"Promotion",4.99,1
84745,2024-11-24,"Gold",4.99,6
73163,2024-12-03,"Gold",19.99,28
72439,2024-10-22,"Promotion",6.99,9
86406,2024-12-11,"Gold",4.99,1
75748,2024-11-11,"Remove Ads",4.99,7
80307,2024-12-25,"Gold",9.99,5
95011,2024-10-14,"Gold",4.99,1
75411,2024-12-14,"Gold",4.99,3
81251,2024-12-19,"Remove Ads",4.99,1
88162,2024-12-23,"Promotion",4.99,7
75799,2024-11-10,"Gold",4.99,1
92451,2024-10-08,"Gold",4.99,9
94959,2024-12-24,"Gold",4.99,1
70583,2024-11-18,"Promotion",4.99,9
78955,2024-12-22,"Gold",4.99,1
81312,2024-11-07,"Gold",4.99,1
94076,2024-12-15,"Gold",4.99,2
93465,2024-11-10,"Gold",4.99,2
93465,2024-11-11,"Promotion",4.99,3
91073,2024-11-21,"Promotion",4.99,2
91073,2024-12-22,"Gold",4.99,27
77692,2024-12-29,"Remove Ads",4.99,9
90272,2024-12-31,"Remove Ads",4.99,1
72157,2024-11-05,"Promotion",4.99,1
72737,2024-11-14,"Gold",4.99,2
76858,2024-11-12,"Promotion",4.99,5
77829,2024-10-05,"Gold",4.99,2
87586,2024-10-29,"Remove Ads",4.99,2
87586,2024-10-31,"Gold",19.99,8
87586,2024-12-04,"Remove Ads",4.99,14
91956,2024-11-27,"Gold",4.99,6
69732,2024-12-05,"Gold",4.99,1
72205,2024-11-20,"Remove Ads",4.99,2
72205,2024-12-16,"Remove Ads",4.99,7
78573,2024-12-13,"Remove Ads",4.99,1
74511,2024-12-07,"Promotion",9.99,14
76753,2024-12-08,"Promotion",4.99,3
81275,2024-12-31,"Remove Ads",4.99,3
85312,2024-12-11,"Gold",4.99,5
69686,2024-11-27,"Gold",19.99,5
72248,2024-12-27,"Gold",4.99,6
79855,2024-11-11,"Gold",9.99,1
95739,2024-12-06,"Gold",4.99,3
82756,2024-10-26,"Remove Ads",4.99,5
91805,2024-12-29,"Gold",4.99,3
70528,2024-11-27,"Gold",9.99,1
76231,2024-12-27,"Promotion",4.99,1
80876,2024-11-12,"Gold",19.99,5
87425,2024-12-01,"Promotion",4.99,1
93638,2024-11-09,"Promotion",4.99,14
72359,2024-12-10,"Gold",4.99,4
78052,2024-11-12,"Gold",9.99,4
75471,2024-10-12,"Promotion",9.99,3
80329,2024-11-21,"Promotion",4.99,3
83877,2024-10-18,"Gold",4.99,10
83877,2024-10-20,"Gold",4.99,21
83877,2024-10-20,"Gold",4.99,22
71207,2024-11-22,"Gold",4.99,1
90840,2024-11-16,"Gold",4.99,5
94832,2024-12-15,"Promotion",4.99,4
95554,2024-12-31,"Promotion",4.99,1
75177,2024-10-19,"Gold",9.99,21
79583,2024-11-04,"Promotion",4.99,38
79583,2024-11-08,"Gold",4.99,52
86262,2024-10-31,"Promotion",6.99,5
86262,2024-11-08,"Promotion",4.99,8
85405,2024-12-10,"Promotion",4.99,1
73952,2024-11-27,"Promotion",4.99,13
90752,2024-12-17,"Gold",4.99,7
97482,2024-12-22,"Gold",4.99,3
73483,2024-11-28,"Gold",29.99,1
73050,2024-12-01,"Gold",4.99,16
95868,2024-12-11,"Gold",4.99,3
71403,2024-10-04,"Remove Ads",4.99,1
71403,2024-10-07,"Gold",4.99,2
74924,2024-11-19,"Gold",4.99,2
93435,2024-11-09,"Remove Ads",4.99,6
79505,2024-11-04,"Promotion",4.99,6
79505,2024-11-23,"Gold",4.99,12
83711,2024-12-01,"Gold",4.99,3
83711,2024-12-03,"Promotion",4.99,6
75932,2024-12-25,"Gold",4.99,1
80898,2024-11-06,"Gold",4.99,2
72439,2024-10-03,"Promotion",4.99,1
82672,2024-11-14,"Promotion",9.99,4
73700,2024-12-01,"Gold",9.99,1
79387,2024-11-19,"Promotion",4.99,33
90756,2024-12-26,"Gold",29.99,22
90756,2024-12-26,"Gold",4.99,27
80886,2024-10-29,"Gold",4.99,2
86063,2024-10-27,"Gold",4.99,18
86063,2024-12-19,"Remove Ads",4.99,45
79646,2024-10-21,"Gold",9.99,2
85323,2024-12-15,"Gold",4.99,2
86280,2024-12-30,"Promotion",4.99,1
95254,2024-10-29,"Gold",9.99,1
74773,2024-11-26,"Promotion",4.99,7
79597,2024-12-08,"Promotion",9.99,10
72046,2024-11-28,"Gold",4.99,15
72046,2024-12-03,"Promotion",4.99,20
78746,2024-10-29,"Gold",4.99,6
70840,2024-11-10,"Promotion",4.99,2
72124,2024-12-24,"Promotion",6.99,5
71776,2024-11-19,"Promotion",9.99,14
71776,2024-12-04,"Remove Ads",4.99,25
85312,2024-11-20,"Promotion",4.99,1
88124,2024-10-10,"Promotion",4.99,3
90955,2024-11-06,"Gold",4.99,5
90732,2024-12-13,"Promotion",4.99,2
93876,2024-12-14,"Promotion",6.99,29
80751,2024-12-31,"Gold",4.99,19
70583,2024-10-31,"Promotion",4.99,1
72830,2024-11-14,"Gold",4.99,9
72248,2024-11-30,"Gold",9.99,4
69508,2024-11-08,"Promotion",4.99,1
91873,2024-11-05,"Remove Ads",4.99,1
89188,2024-10-19,"Promotion",6.99,16
77802,2024-10-16,"Gold",9.99,1
79217,2024-11-13,"Gold",4.99,4
70528,2024-11-27,"Promotion",4.99,3
93638,2024-11-15,"Remove Ads",4.99,17
87393,2024-12-30,"Gold",4.99,10
70235,2024-12-15,"Promotion",4.99,1
81110,2024-10-13,"Gold",4.99,2
94290,2024-11-03,"Gold",4.99,1
78708,2024-12-18,"Gold",4.99,8
91085,2024-10-11,"Remove Ads",4.99,1
91085,2024-11-01,"Remove Ads",4.99,5
80556,2024-12-03,"Gold",9.99,5
79583,2024-11-26,"Promotion",4.99,108
75276,2024-11-08,"Gold",4.99,3
90840,2024-11-10,"Gold",4.99,4
83807,2024-11-07,"Gold",4.99,1
86262,2024-11-13,"Gold",29.99,14
89157,2024-10-12,"Gold",4.99,2
97338,2024-12-02,"Gold",4.99,1
81995,2024-11-18,"Promotion",4.99,1
94747,2024-10-29,"Gold",4.99,3
79505,2024-11-05,"Promotion",4.99,7
87887,2024-11-17,"Gold",4.99,3
81077,2024-12-10,"Gold",4.99,1
80761,2024-11-09,"Remove Ads",4.99,4
96006,2024-10-18,"Promotion",9.99,5
75385,2024-12-24,"Gold",9.99,15
88153,2024-11-29,"Gold",4.99,1
89293,2024-11-09,"Promotion",4.99,13
81882,2024-11-25,"Gold",9.99,2
85684,2024-11-21,"Gold",4.99,1
85684,2024-11-29,"Promotion",4.99,7
72109,2024-11-10,"Gold",4.99,3
72729,2024-12-12,"Remove Ads",4.99,1
83094,2024-11-09,"Promotion",4.99,1
71485,2024-12-29,"Promotion",4.99,1
83368,2024-12-17,"Promotion",9.99,7
85898,2024-11-18,"Promotion",9.99,33
89976,2024-11-26,"Promotion",9.99,1
87237,2024-12-07,"Promotion",4.99,5
84066,2024-11-10,"Promotion",4.99,1
79387,2024-10-31,"Gold",4.99,16
69876,2024-11-02,"Promotion",9.99,5
74326,2024-11-13,"Promotion",4.99,1
80068,2024-12-10,"Promotion",4.99,1
89560,2024-11-23,"Promotion",4.99,1
93508,2024-12-27,"Promotion",4.99,1
87891,2024-11-10,"Gold",4.99,5
91152,2024-10-12,"Gold",4.99,1
85590,2024-12-31,"Promotion",4.99,4
88124,2024-11-27,"Promotion",9.99,13
70662,2024-12-29,"Gold",4.99,1
93458,2024-10-29,"Promotion",4.99,1
96435,2024-12-29,"Gold",4.99,21
86057,2024-12-19,"Remove Ads",4.99,2
91200,2024-11-26,"Promotion",4.99,4
70567,2024-12-18,"Remove Ads",4.99,14
80751,2024-12-16,"Promotion",9.99,14
75229,2024-12-04,"Promotion",4.99,4
79937,2024-11-18,"Promotion",9.99,5
85490,2024-11-12,"Promotion",4.99,4
94076,2024-12-15,"Gold",4.99,1
71776,2024-12-26,"Promotion",6.99,33
76858,2024-11-08,"Gold",4.99,4
89188,2024-10-26,"Promotion",6.99,22
90399,2024-12-13,"Gold",4.99,4
73675,2024-11-22,"Gold",9.99,2
77802,2024-12-04,"Promotion",6.99,43
77802,2024-12-26,"Remove Ads",4.99,54
73012,2024-10-18,"Gold",4.99,1
73012,2024-11-09,"Gold",4.99,5
79855,2024-11-13,"Remove Ads",4.99,3
88749,2024-12-15,"Promotion",4.99,1
93638,2024-11-01,"Remove Ads",4.99,9
76230,2024-10-06,"Gold",4.99,4
77107,2024-12-08,"Promotion",9.99,1
77107,2024-12-08,"Gold",4.99,3
70162,2024-12-08,"Promotion",9.99,16
82740,2024-10-30,"Promotion",4.99,6
83877,2024-10-29,"Promotion",4.99,61
89481,2024-12-31,"Promotion",4.99,1
75276,2024-10-06,"Gold",4.99,1
79583,2024-10-31,"Gold",4.99,24
79583,2024-12-13,"Gold",4.99,166
79583,2024-12-22,"Gold",4.99,171
75177,2024-10-12,"Gold",9.99,8
84531,2024-12-31,"Gold",4.99,22
75355,2024-11-20,"Promotion",4.99,1
73952,2024-12-01,"Promotion",4.99,14
83395,2024-12-24,"Gold",29.99,16
83395,2024-12-26,"Gold",29.99,20
70198,2024-12-24,"Gold",4.99,5
73702,2024-12-02,"Promotion",4.99,4
79770,2024-12-15,"Gold",4.99,6
84492,2024-11-26,"Promotion",4.99,1
95442,2024-11-28,"Promotion",4.99,2
81569,2024-11-19,"Promotion",4.99,15
96006,2024-12-02,"Promotion",9.99,19
96006,2024-12-22,"Gold",4.99,26
82825,2024-10-25,"Gold",4.99,6
81882,2024-11-23,"Promotion",4.99,1
78223,2024-11-09,"Gold",4.99,3
72927,2024-11-12,"Promotion",4.99,1
69997,2024-11-14,"Gold",9.99,9
91814,2024-11-14,"Promotion",4.99,5
91814,2024-12-05,"Gold",4.99,14
73273,2024-11-10,"Gold",4.99,3
87237,2024-12-18,"Gold",4.99,10
87237,2024-12-27,"Promotion",4.99,18
79646,2024-10-18,"Gold",4.99,1
87389,2024-12-28,"Gold",4.99,4
73332,2024-12-25,"Remove Ads",4.99,1
94665,2024-11-02,"Promotion",4.99,4
91200,2024-11-24,"Promotion",4.99,3
83816,2024-11-13,"Gold",4.99,2
93984,2024-11-06,"Gold",9.99,3
85898,2024-10-31,"Gold",4.99,13
80751,2024-12-08,"Promotion",4.99,7
70404,2024-10-23,"Promotion",4.99,6
94042,2024-12-31,"Promotion",4.99,2
72124,2024-12-26,"Promotion",4.99,9
81275,2024-12-24,"Remove Ads",4.99,1
85312,2024-12-05,"Gold",4.99,3
75915,2024-11-09,"Promotion",4.99,2
74511,2024-11-29,"Gold",9.99,12
95103,2024-12-19,"Gold",4.99,4
92823,2024-11-25,"Promotion",4.99,2
75620,2024-12-12,"Gold",4.99,1
79597,2024-11-02,"Promotion",4.99,1
86790,2024-11-01,"Gold",4.99,7
86790,2024-11-01,"Gold",4.99,8
96435,2024-10-23,"Gold",4.99,1
96435,2024-12-20,"Gold",4.99,17
91073,2024-12-20,"Promotion",9.99,26
78364,2024-11-30,"Promotion",4.99,1
84443,2024-12-27,"Promotion",9.99,11
82639,2024-10-12,"Promotion",9.99,5
80876,2024-11-25,"Gold",4.99,16
97231,2024-12-25,"Promotion",9.99,2
96124,2024-12-29,"Gold",4.99,7
87552,2024-11-29,"Remove Ads",4.99,3
73879,2024-10-11,"Gold",4.99,2
83877,2024-10-25,"Gold",4.99,53
82604,2024-11-13,"Gold",4.99,1
75471,2024-12-20,"Promotion",9.99,64
80566,2024-11-21,"Promotion",9.99,6
81110,2024-10-22,"Promotion",9.99,33
81110,2024-10-22,"Gold",4.99,35
80329,2024-12-13,"Promotion",4.99,10
72369,2024-11-30,"Promotion",4.99,1
78052,2024-11-12,"Promotion",4.99,3
83852,2024-11-20,"Gold",4.99,3
71099,2024-12-08,"Promotion",4.99,1
77518,2024-10-13,"Promotion",4.99,1
91593,2024-12-30,"Gold",4.99,2
78877,2024-12-08,"Gold",9.99,16
93368,2024-10-13,"Gold",29.99,3
75177,2024-11-20,"Gold",29.99,45
94092,2024-12-21,"Promotion",4.99,4
79583,2024-11-04,"Gold",4.99,37
72512,2024-12-05,"Remove Ads",4.99,7
77534,2024-12-21,"Gold",4.99,4
90752,2024-12-13,"Remove Ads",4.99,3
83395,2024-12-24,"Gold",29.99,14
83395,2024-12-31,"Remove Ads",4.99,28
90346,2024-12-27,"Remove Ads",4.99,9
95868,2024-12-20,"Remove Ads",4.99,17
72162,2024-12-01,"Promotion",4.99,3
85244,2024-10-26,"Promotion",9.99,8
89178,2024-12-17,"Gold",4.99,7
75703,2024-10-19,"Remove Ads",4.99,3
85776,2024-12-14,"Remove Ads",4.99,7
95202,2024-11-25,"Promotion",4.99,5
87078,2024-12-30,"Gold",4.99,3
75385,2024-12-20,"Gold",19.99,11
72507,2024-10-13,"Promotion",4.99,1
72946,2024-12-22,"Remove Ads",4.99,7
82037,2024-11-05,"Gold",9.99,3
72109,2024-10-29,"Promotion",4.99,2
81718,2024-12-04,"Promotion",9.99,75
87357,2024-10-30,"Remove Ads",4.99,2
88743,2024-11-07,"Promotion",4.99,1
91921,2024-11-07,"Promotion",4.99,1
87237,2024-12-31,"Gold",4.99,29
85345,2024-10-16,"Gold",9.99,1
90756,2024-12-24,"Promotion",4.99,16
85898,2024-10-31,"Promotion",4.99,3
71236,2024-10-22,"Gold",4.99,1
88124,2024-11-26,"Promotion",4.99,12
87399,2024-10-13,"Promotion",9.99,1
85490,2024-12-13,"Remove Ads",NA,11
93465,2024-11-10,"Promotion",4.99,1
92744,2024-11-25,"Gold",4.99,3
72737,2024-11-09,"Gold",4.99,1
70404,2024-11-14,"Promotion",6.99,25
81538,2024-11-08,"Gold",4.99,6
94042,2024-10-08,"Promotion",4.99,1
70311,2024-10-31,"Gold",4.99,17
96435,2024-12-29,"Gold",4.99,22
72248,2024-12-29,"Promotion",4.99,9
95739,2024-12-06,"Promotion",4.99,2
77043,2024-12-29,"Gold",4.99,6
75106,2024-12-27,"Promotion",4.99,1
70218,2024-12-10,"Gold",4.99,39
92643,2024-11-07,"Remove Ads",4.99,4
91073,2024-11-28,"Promotion",4.99,10
91073,2024-12-19,"Remove Ads",4.99,25
84443,2024-12-30,"Promotion",4.99,13
86596,2024-12-09,"Promotion",4.99,1
92446,2024-12-13,"Promotion",4.99,4
78640,2024-12-28,"Gold",4.99,2
83590,2024-12-17,"Promotion",9.99,7
71776,2024-11-26,"Gold",4.99,20
72046,2024-12-03,"Gold",4.99,19
71332,2024-11-10,"Promotion",4.99,1
75471,2024-10-12,"Gold",9.99,7
81110,2024-10-23,"Gold",4.99,39
76504,2024-12-14,"Promotion",4.99,2
77602,2024-12-22,"Gold",4.99,7
86900,2024-11-17,"Promotion",4.99,1
73234,2024-10-12,"Promotion",4.99,1
83877,2024-10-24,"Promotion",9.99,36
95422,2024-12-27,"Gold",4.99,1
79583,2024-11-20,"Gold",4.99,90
79583,2024-11-23,"Promotion",9.99,101
75177,2024-10-17,"Gold",9.99,18
87775,2024-10-28,"Gold",4.99,4
88864,2024-11-21,"Promotion",9.99,2
89918,2024-12-15,"Promotion",9.99,8
95634,2024-12-24,"Gold",4.99,26
95634,2024-12-26,"Gold",9.99,34
83628,2024-11-11,"Gold",4.99,39
83395,2024-12-29,"Gold",4.99,23
97259,2024-11-19,"Promotion",4.99,5
73050,2024-11-23,"Promotion",9.99,11
95868,2024-12-28,"Gold",4.99,29
95771,2024-11-19,"Promotion",9.99,3
74901,2024-11-21,"Promotion",4.99,1
86978,2024-12-24,"Remove Ads",4.99,6
88775,2024-10-13,"Promotion",9.99,5
79770,2024-12-25,"Gold",4.99,24
70719,2024-12-24,"Promotion",4.99,6
70719,2024-12-31,"Promotion",4.99,7
78577,2024-10-21,"Remove Ads",4.99,1
78582,2024-10-30,"Promotion",4.99,1
81511,2024-11-11,"Gold",4.99,4
89178,2024-12-17,"Gold",4.99,5
80251,2024-11-19,"Promotion",9.99,9
83953,2024-12-01,"Promotion",4.99,3
90434,2024-11-10,"Promotion",4.99,2
90353,2024-10-03,"Promotion",4.99,1
71373,2024-11-06,"Remove Ads",4.99,2
71373,2024-11-06,"Remove Ads",4.99,4
71373,2024-11-29,"Remove Ads",4.99,8
69870,2024-12-19,"Promotion",4.99,5
75385,2024-12-17,"Promotion",9.99,10
76188,2024-12-10,"Gold",4.99,2
89293,2024-12-21,"Remove Ads",4.99,26
82037,2024-11-10,"Promotion",9.99,20
85696,2024-12-26,"Gold",9.99,7
84745,2024-12-23,"Gold",4.99,32
96443,2024-12-28,"Promotion",4.99,4
97021,2024-10-19,"Promotion",4.99,1
79387,2024-11-29,"Gold",9.99,48
81347,2024-10-19,"Remove Ads",4.99,1
81347,2024-11-08,"Remove Ads",4.99,10
89976,2024-12-03,"Promotion",9.99,3
95126,2024-11-19,"Promotion",4.99,1
85305,2024-11-09,"Gold",9.99,7
85305,2024-11-20,"Gold",9.99,12
88113,2024-12-11,"Remove Ads",4.99,1
93802,2024-11-12,"Promotion",4.99,3
74022,2024-12-04,"Remove Ads",4.99,8
75096,2024-12-19,"Gold",4.99,1
77129,2024-11-15,"Promotion",9.99,2
84623,2024-12-31,"Promotion",4.99,5
82610,2024-11-07,"Remove Ads",4.99,4
97378,2024-10-25,"Gold",4.99,1
87237,2024-12-18,"Promotion",4.99,9
96420,2024-12-17,"Promotion",4.99,3
79597,2024-11-10,"Gold",4.99,3
86063,2024-10-27,"Promotion",4.99,15
86063,2024-10-27,"Gold",4.99,20
86063,2024-10-27,"Gold",4.99,27
75845,2024-10-09,"Promotion",4.99,1
71404,2024-11-19,"Promotion",4.99,6
73405,2024-12-18,"Promotion",4.99,2
90537,2024-12-20,"Gold",9.99,6
81567,2024-12-24,"Remove Ads",4.99,7
81980,2024-11-19,"Promotion",4.99,1
69513,2024-12-20,"Gold",4.99,1
93465,2024-12-03,"Gold",9.99,23
70218,2024-12-14,"Remove Ads",4.99,45
86093,2024-11-29,"Promotion",4.99,1
75799,2024-11-17,"Promotion",4.99,6
75799,2024-11-24,"Promotion",4.99,9
94078,2024-11-11,"Promotion",9.99,4
85379,2024-12-09,"Promotion",4.99,1
71776,2024-12-08,"Gold",4.99,27
71222,2024-12-12,"Promotion",9.99,12
90399,2024-12-26,"Promotion",4.99,7
90399,2024-12-26,"Gold",4.99,8
79937,2024-11-22,"Promotion",9.99,6
93984,2024-11-08,"Promotion",4.99,5
96869,2024-10-16,"Remove Ads",4.99,6
76076,2024-11-25,"Remove Ads",4.99,25
96623,2024-12-26,"Remove Ads",4.99,1
75397,2024-11-16,"Promotion",4.99,2
89921,2024-10-11,"Gold",4.99,2
92643,2024-11-13,"Promotion",4.99,5
92643,2024-12-01,"Promotion",4.99,12
94162,2024-12-22,"Promotion",4.99,7
75471,2024-12-14,"Gold",29.99,53
75471,2024-12-24,"Promotion",9.99,71
81110,2024-10-17,"Promotion",9.99,26
72360,2024-10-06,"Remove Ads",4.99,1
93876,2024-11-12,"Promotion",9.99,13
72205,2024-11-28,"Gold",4.99,5
87339,2024-11-09,"Gold",4.99,2
72359,2024-11-20,"Promotion",4.99,1
72359,2024-12-15,"Gold",4.99,8
78765,2024-12-18,"Promotion",4.99,9
80329,2024-12-18,"Promotion",4.99,21
80329,2024-12-18,"Promotion",9.99,22
77126,2024-11-28,"Promotion",4.99,2
80876,2024-11-26,"Promotion",6.99,17
72024,2024-10-14,"Promotion",4.99,4
71207,2024-12-02,"Promotion",4.99,10
79583,2024-11-27,"Gold",4.99,114
95502,2024-12-10,"Remove Ads",4.99,3
75177,2024-10-23,"Remove Ads",4.99,36
81642,2024-12-10,"Promotion",4.99,1
86882,2024-11-03,"Remove Ads",4.99,5
83964,2024-12-08,"Remove Ads",4.99,8
89918,2024-12-06,"Promotion",9.99,6
89918,2024-12-16,"Promotion",9.99,9
70808,2024-12-23,"Remove Ads",4.99,8
79360,2024-12-07,"Promotion",4.99,2
87691,2024-12-17,"Gold",4.99,1
87691,2024-12-17,"Gold",4.99,5
73050,2024-12-01,"Promotion",9.99,15
69847,2024-11-07,"Gold",4.99,2
95926,2024-11-07,"Gold",4.99,4
93435,2024-11-02,"Remove Ads",4.99,5
85244,2024-12-19,"Promotion",9.99,25
84747,2024-10-26,"Remove Ads",4.99,1
85324,2024-12-19,"Remove Ads",4.99,3
80251,2024-12-15,"Promotion",4.99,19
96006,2024-11-06,"Promotion",9.99,12
96006,2024-11-27,"Promotion",4.99,17
85696,2024-10-03,"Gold",4.99,1
84745,2024-12-21,"Gold",4.99,30
91295,2024-11-15,"Promotion",4.99,1
81718,2024-10-29,"Promotion",4.99,57
81718,2024-11-10,"Gold",4.99,65
81718,2024-12-23,"Gold",4.99,78
85898,2024-11-26,"Promotion",4.99,41
81347,2024-10-30,"Promotion",4.99,6
94665,2024-11-25,"Gold",4.99,7
72670,2024-12-29,"Promotion",4.99,1
75748,2024-10-21,"Remove Ads",4.99,4
90125,2024-11-09,"Promotion",4.99,1
82672,2024-12-31,"Promotion",4.99,37
86063,2024-11-10,"Gold",4.99,34
71404,2024-12-03,"Promotion",4.99,17
90955,2024-11-06,"Gold",4.99,6
81567,2024-12-30,"Gold",4.99,16
79732,2024-12-21,"Promotion",4.99,1
82472,2024-11-30,"Gold",4.99,6
76146,2024-11-03,"Gold",29.99,8
84443,2024-12-17,"Promotion",4.99,3
89793,2024-12-08,"Promotion",9.99,8
76458,2024-10-20,"Promotion",4.99,1
79597,2024-12-11,"Promotion",9.99,12
70311,2024-10-22,"Promotion",9.99,7
86537,2024-11-08,"Gold",19.99,9
91073,2024-12-19,"Gold",4.99,23
79811,2024-11-02,"Gold",9.99,1
70218,2024-10-14,"Promotion",9.99,5
82970,2024-10-04,"Gold",9.99,8
91956,2024-12-24,"Promotion",4.99,11
72046,2024-11-08,"Promotion",4.99,6
79937,2024-12-02,"Promotion",4.99,9
79937,2024-12-06,"Promotion",4.99,11
71222,2024-12-10,"Gold",4.99,10
90399,2024-12-29,"Promotion",9.99,18
73914,2024-11-02,"Gold",4.99,1
97231,2024-12-26,"Gold",9.99,5
91768,2024-12-03,"Promotion",9.99,1
85451,2024-12-26,"Promotion",4.99,3
77094,2024-10-17,"Remove Ads",4.99,2
94202,2024-11-29,"Remove Ads",4.99,5
72830,2024-11-10,"Gold",9.99,2
95103,2024-12-06,"Gold",4.99,2
89845,2024-10-02,"Promotion",4.99,1
77802,2024-10-18,"Promotion",9.99,5
77802,2024-11-25,"Promotion",6.99,34
69843,2024-10-28,"Gold",4.99,3
92643,2024-10-25,"Gold",4.99,1
80566,2024-12-17,"Gold",4.99,26
81110,2024-10-14,"Gold",4.99,19
81110,2024-10-22,"Gold",4.99,34
94104,2024-10-09,"Promotion",4.99,4
83590,2024-12-13,"Promotion",9.99,6
93638,2024-10-26,"Promotion",4.99,5
82604,2024-12-06,"Gold",4.99,13
73234,2024-10-12,"Gold",4.99,2
75311,2024-10-07,"Promotion",4.99,2
83819,2024-11-30,"Promotion",4.99,2
72024,2024-12-03,"Promotion",4.99,22
73447,2024-11-16,"Promotion",4.99,1
79583,2024-11-06,"Gold",4.99,40
90840,2024-12-09,"Gold",4.99,7
87775,2024-10-30,"Gold",4.99,8
74340,2024-11-04,"Promotion",4.99,2
86262,2024-10-22,"Gold",29.99,3
96009,2024-11-27,"Promotion",4.99,4
83628,2024-11-20,"Gold",4.99,50
87691,2024-12-17,"Gold",4.99,6
87691,2024-12-20,"Promotion",9.99,17
87691,2024-12-27,"Remove Ads",4.99,34
74682,2024-12-15,"Gold",9.99,5
81239,2024-12-27,"Gold",4.99,8
72162,2024-11-27,"Promotion",4.99,2
75392,2024-11-18,"Remove Ads",4.99,6
85244,2024-11-19,"Promotion",4.99,15
