"user_id","activity_date","product_group","n_purchases","gold_spend"
78037,2024-12-21,"Boost",4,222
74022,2024-10-16,"Weapon",1,392
74652,2024-10-16,"Weapon",1,144
93802,2024-11-12,"Weapon",5,3627
89521,2024-11-12,"Weapon",2,984
69870,2024-11-12,"Weapon",1,9584
81003,2024-11-12,"Gear",1,35700
88950,2024-11-12,"Weapon",2,1872
80044,2024-11-12,"Weapon",1,60
71135,2024-11-12,"Weapon",1,1791
82472,2024-11-14,"Weapon",3,6282
81884,2024-11-14,"Boost",2,504
79597,2024-11-26,"Weapon",1,900
69733,2024-11-26,"Weapon",4,105
71819,2024-10-19,"Boost",2,260
75222,2024-10-19,"Boost",1,75
86898,2024-10-09,"Boost",1,28
82970,2024-10-09,"Weapon",5,2238
85629,2024-10-09,"Boost",2,135
70484,2024-10-17,"Boost",1,126
80477,2024-10-17,"Boost",3,369
84857,2024-10-17,"Weapon",1,294
77215,2024-10-17,"Boost",3,39
95474,2024-12-07,"Weapon",1,666
77981,2024-12-07,"Boost",1,160
85701,2024-12-07,"Boost",1,350
89545,2024-12-07,"Gear",1,11000
80586,2024-12-07,"Weapon",1,1260
77245,2024-12-07,"Weapon",1,40
83945,2024-12-16,"Boost",1,470
93120,2024-12-16,"Weapon",1,225
74866,2024-12-16,"Boost",1,890
92912,2024-12-16,"Weapon",1,324
89227,2024-10-10,"Weapon",1,738
96179,2024-12-05,"Boost",5,4750
69496,2024-12-05,"Boost",1,198
95563,2024-12-05,"Weapon",5,770
94914,2024-12-05,"Boost",4,210
86969,2024-12-30,"Boost",4,246
77981,2024-12-30,"Boost",2,115
86280,2024-12-30,"Gear",1,12600
95258,2024-12-30,"Boost",1,120
97244,2024-12-30,"Weapon",1,22
90851,2024-12-30,"Weapon",1,54
81724,2024-10-27,"Boost",1,712
70484,2024-10-27,"Weapon",1,8
96837,2024-10-29,"Weapon",1,28
83854,2024-10-29,"Weapon",1,72
91133,2024-10-01,"Boost",1,104
83643,2024-11-24,"Boost",5,39
88882,2024-11-24,"Weapon",1,666
89380,2024-11-24,"Boost",2,180
85314,2024-10-11,"Weapon",1,4
73929,2024-10-11,"Boost",1,105
73209,2024-10-11,"Boost",10,1176
97317,2024-10-21,"Weapon",2,342
81882,2024-12-20,"Weapon",1,9584
92508,2024-12-20,"Boost",2,145
94891,2024-12-20,"Boost",1,40
73532,2024-12-20,"Boost",5,245
70484,2024-11-04,"Boost",2,180
80877,2024-11-04,"Weapon",2,81
74340,2024-11-04,"Weapon",7,6300
90520,2024-11-08,"Boost",1,69
69508,2024-11-08,"Gear",1,12600
81792,2024-11-08,"Boost",4,736
95912,2024-11-08,"Boost",1,66
73520,2024-10-23,"Weapon",1,199
90119,2024-10-23,"Gear",2,31450
89268,2024-10-23,"Boost",1,110
92961,2024-10-23,"Boost",1,3
87380,2024-12-23,"Boost",2,40
69835,2024-12-23,"Boost",1,187
90531,2024-12-23,"Weapon",6,3626
80235,2024-12-23,"Weapon",1,98
70418,2024-10-30,"Boost",3,168
73319,2024-10-30,"Weapon",1,32
72996,2024-12-13,"Weapon",2,84
88609,2024-12-26,"Boost",2,203
83405,2024-12-26,"Weapon",11,23836
93120,2024-12-26,"Weapon",4,1075
86746,2024-11-20,"Boost",1,1677
94816,2024-11-20,"Weapon",1,931
82353,2024-11-20,"Boost",1,315
79157,2024-11-20,"Boost",1,500
96510,2024-11-20,"Boost",4,342
93841,2024-12-04,"Weapon",2,2240
69803,2024-12-04,"Boost",2,5886
76076,2024-12-04,"Boost",11,1249
94925,2024-12-04,"Boost",2,201
84893,2024-10-06,"Weapon",1,500
80028,2024-10-06,"Weapon",1,20
88521,2024-10-06,"Weapon",1,693
92138,2024-10-06,"Weapon",1,198
83841,2024-11-19,"Boost",3,702
70992,2024-12-01,"Weapon",1,30
85451,2024-12-01,"Weapon",1,490
80394,2024-12-01,"Weapon",2,14
78681,2024-12-01,"Boost",8,48
83653,2024-12-01,"Weapon",1,400
95867,2024-12-01,"Boost",1,21
81858,2024-12-01,"Boost",7,264
85289,2024-10-31,"Weapon",1,324
79001,2024-10-31,"Boost",9,3522
89568,2024-10-31,"Boost",2,18
70435,2024-10-31,"Boost",1,135
80478,2024-10-31,"Weapon",2,9
84573,2024-10-31,"Boost",4,217
92254,2024-10-31,"Boost",1,90
75875,2024-12-10,"Weapon",4,426
90891,2024-12-10,"Boost",3,646
81831,2024-12-10,"Gear",1,19800
80685,2024-12-10,"Boost",2,35
73163,2024-11-06,"Weapon",2,7774
79583,2024-11-06,"Weapon",55,71533
95436,2024-11-06,"Weapon",1,441
81691,2024-11-06,"Boost",2,336
70956,2024-11-06,"Weapon",2,34
94202,2024-11-22,"Weapon",1,56
91231,2024-11-22,"Boost",5,552
75190,2024-11-22,"Weapon",1,2800
76136,2024-11-22,"Boost",1,63
95239,2024-11-22,"Boost",3,65
73644,2024-11-10,"Boost",8,545
90658,2024-11-10,"Weapon",1,396
96275,2024-11-10,"Weapon",3,55
83270,2024-11-18,"Boost",1,168
95729,2024-11-18,"Weapon",2,300
93990,2024-11-18,"Weapon",1,342
75236,2024-11-18,"Boost",1,7
75954,2024-11-18,"Weapon",1,30
79930,2024-11-18,"Weapon",1,400
74722,2024-10-20,"Boost",2,176
89634,2024-10-07,"Weapon",1,234
91548,2024-10-07,"Boost",1,108
91118,2024-10-07,"Boost",1,180
86195,2024-10-07,"Boost",1,4
82282,2024-10-02,"Boost",7,1634
79602,2024-10-02,"Weapon",1,384
83405,2024-12-02,"Weapon",2,235
78869,2024-12-08,"Weapon",5,560
85510,2024-12-08,"Weapon",1,4
69870,2024-12-08,"Weapon",2,2388
86476,2024-12-27,"Weapon",1,1920
85912,2024-12-27,"Weapon",1,2244
73512,2024-12-27,"Weapon",1,80
94209,2024-12-27,"Weapon",3,3444
85597,2024-12-27,"Weapon",3,882
88769,2024-11-25,"Weapon",2,1560
91460,2024-11-25,"Weapon",2,36
95783,2024-11-25,"Gear",2,16710
75318,2024-11-25,"Boost",1,84
81821,2024-12-17,"Weapon",6,1510
78573,2024-12-17,"Boost",1,12
77615,2024-12-17,"Weapon",1,1194
73207,2024-12-17,"Weapon",3,162
84775,2024-12-24,"Weapon",1,126
89424,2024-12-24,"Weapon",1,40
96501,2024-11-07,"Boost",1,99
79583,2024-11-07,"Boost",2,200
76966,2024-11-07,"Weapon",3,20
75358,2024-11-11,"Weapon",1,931
70870,2024-11-11,"Boost",3,360
95436,2024-11-11,"Weapon",1,294
87618,2024-11-11,"Boost",2,9
85467,2024-11-02,"Boost",5,30
79691,2024-11-02,"Boost",1,30
76412,2024-11-02,"Boost",5,260
89366,2024-11-02,"Boost",1,72
74783,2024-11-28,"Weapon",1,5811
76293,2024-11-28,"Weapon",1,207
83936,2024-11-30,"Boost",1,80
89273,2024-11-30,"Weapon",1,294
89000,2024-12-25,"Weapon",3,1134
88044,2024-12-25,"Boost",4,162
96915,2024-12-25,"Boost",1,328
87357,2024-12-25,"Weapon",1,199
89408,2024-10-26,"Weapon",2,30
86129,2024-10-26,"Boost",3,216
71017,2024-10-26,"Weapon",1,8
76848,2024-10-03,"Boost",3,1160
71625,2024-10-03,"Boost",1,90
87828,2024-10-03,"Boost",1,90
73643,2024-11-21,"Boost",1,24
87704,2024-11-21,"Boost",1,782
74773,2024-11-21,"Boost",6,6066
79063,2024-11-21,"Boost",3,22
74544,2024-11-16,"Weapon",1,98
85490,2024-11-16,"Weapon",1,2786
84175,2024-11-16,"Weapon",1,84
72283,2024-11-16,"Weapon",1,51
88379,2024-11-16,"Weapon",3,270
77658,2024-11-17,"Boost",1,168
75307,2024-11-17,"Weapon",1,10
69449,2024-11-17,"Boost",3,297
72201,2024-11-17,"Boost",1,12
92072,2024-11-17,"Weapon",1,234
89799,2024-11-17,"Weapon",1,632
79971,2024-11-17,"Weapon",1,198
83703,2024-12-21,"Weapon",1,8120
85316,2024-12-21,"Weapon",2,36
70539,2024-12-21,"Boost",1,14
97317,2024-10-16,"Boost",4,500
83244,2024-10-16,"Weapon",3,70
83284,2024-10-16,"Weapon",3,66
79387,2024-11-12,"Weapon",5,9030
75526,2024-11-12,"Weapon",1,12
85244,2024-11-12,"Weapon",1,45200
91251,2024-11-12,"Weapon",1,36
78052,2024-11-12,"Boost",2,1375
93030,2024-11-12,"Weapon",1,686
81302,2024-11-14,"Weapon",1,198
83549,2024-11-14,"Boost",1,75
84807,2024-11-26,"Weapon",1,2400
83308,2024-11-26,"Weapon",2,1937
93949,2024-11-26,"Weapon",2,286
90531,2024-11-26,"Weapon",1,18
88864,2024-11-26,"Weapon",3,9970
90663,2024-11-26,"Weapon",1,49
96510,2024-12-05,"Weapon",5,1863
93876,2024-12-05,"Weapon",1,264355
89730,2024-12-05,"Boost",2,44
80383,2024-12-05,"Weapon",1,441
78168,2024-12-05,"Weapon",1,207
85656,2024-12-30,"Boost",1,294
77220,2024-12-30,"Boost",3,20
90917,2024-10-27,"Boost",2,4
95874,2024-10-27,"Weapon",1,266
75574,2024-10-27,"Boost",1,135
70297,2024-10-27,"Boost",2,485
89007,2024-10-27,"Boost",1,81
77670,2024-10-29,"Weapon",2,42
97114,2024-10-29,"Boost",1,109
71762,2024-10-29,"Weapon",1,144
85974,2024-10-29,"Boost",1,3
84555,2024-10-01,"Boost",1,300
70202,2024-10-01,"Boost",1,175
80901,2024-11-24,"Weapon",1,1500
89921,2024-10-11,"Weapon",2,4128
69917,2024-10-21,"Boost",3,556
80406,2024-10-21,"Weapon",1,44
86941,2024-12-20,"Weapon",2,1584
82919,2024-12-20,"Boost",13,3778
81180,2024-12-20,"Boost",1,36
72118,2024-11-04,"Boost",1,90
86027,2024-11-04,"Weapon",1,441
89220,2024-11-08,"Weapon",3,2248
69847,2024-11-08,"Weapon",8,19684
78799,2024-11-08,"Weapon",1,16
75242,2024-10-23,"Boost",2,660
73864,2024-10-23,"Weapon",3,160
94210,2024-10-23,"Boost",2,90
81510,2024-10-23,"Boost",5,275
71383,2024-10-30,"Boost",3,320
92945,2024-10-30,"Weapon",1,22
78523,2024-10-30,"Weapon",1,128
94881,2024-10-30,"Boost",2,324
93120,2024-10-30,"Weapon",2,180
71824,2024-10-30,"Weapon",1,12
84775,2024-12-13,"Weapon",2,112
91952,2024-12-13,"Boost",1,352
87137,2024-12-13,"Weapon",2,48
80774,2024-12-13,"Weapon",1,16
95266,2024-12-13,"Weapon",1,2739
77740,2024-12-23,"Weapon",2,3060
90756,2024-12-23,"Boost",7,21000
81511,2024-12-23,"Weapon",2,796
89437,2024-12-29,"Boost",2,77
79419,2024-12-29,"Boost",1,250
97167,2024-12-29,"Weapon",1,700
91342,2024-12-29,"Boost",1,21
83789,2024-12-29,"Boost",1,135
84200,2024-12-29,"Weapon",1,15
69559,2024-12-26,"Weapon",3,77
77740,2024-12-26,"Weapon",1,100
80605,2024-12-26,"Boost",1,48
73781,2024-11-20,"Weapon",1,1200
84154,2024-11-20,"Weapon",2,3270
87240,2024-11-20,"Boost",4,312
82533,2024-11-20,"Boost",1,75
70404,2024-11-20,"Weapon",27,17316
91714,2024-11-20,"Boost",1,225
70966,2024-11-20,"Weapon",1,126
86954,2024-11-20,"Boost",2,29
87024,2024-10-06,"Boost",2,26
95555,2024-10-06,"Boost",1,105
89389,2024-11-19,"Weapon",23,468138
73901,2024-11-19,"Boost",4,148
91740,2024-12-01,"Boost",10,685
81569,2024-10-14,"Weapon",12,55100
72329,2024-10-14,"Boost",1,10
94699,2024-10-31,"Weapon",3,108
90781,2024-10-31,"Boost",2,2912
90474,2024-12-10,"Weapon",2,90
74078,2024-12-10,"Weapon",3,198
76120,2024-12-10,"Boost",1,30
69613,2024-11-06,"Weapon",1,40
84175,2024-11-06,"Weapon",2,533
80297,2024-11-06,"Boost",2,130
72210,2024-11-06,"Boost",1,5
75251,2024-11-22,"Weapon",1,1900
92405,2024-11-22,"Boost",1,10
76122,2024-11-22,"Weapon",5,18360
75074,2024-11-22,"Weapon",6,1518
75074,2024-11-22,"Boost",4,1980
82269,2024-11-22,"Boost",1,39
79171,2024-11-10,"Gear",1,25350
87357,2024-11-10,"Weapon",1,2388
88849,2024-11-10,"Weapon",1,80
96481,2024-11-10,"Boost",1,100
97069,2024-11-18,"Weapon",1,800
96358,2024-10-20,"Boost",4,420
74133,2024-10-20,"Weapon",3,152
85929,2024-10-07,"Gear",1,15400
95407,2024-10-02,"Weapon",1,2384
81668,2024-12-02,"Weapon",1,800
94809,2024-12-02,"Weapon",4,9028
94924,2024-12-02,"Boost",1,792
84229,2024-12-02,"Weapon",1,20
88864,2024-12-02,"Weapon",2,23960
92356,2024-12-02,"Weapon",1,882
92509,2024-12-08,"Boost",4,6840
79442,2024-12-08,"Boost",1,180
91325,2024-12-08,"Weapon",1,596
83994,2024-12-08,"Boost",1,500
92758,2024-12-27,"Boost",1,20
82410,2024-12-27,"Weapon",1,245
77464,2024-12-27,"Weapon",1,14
95445,2024-12-27,"Boost",2,105
76339,2024-12-27,"Boost",12,12
90569,2024-11-25,"Boost",2,120
73930,2024-11-25,"Weapon",1,3725
72352,2024-11-25,"Weapon",1,1100
88868,2024-11-25,"Boost",1,594
76625,2024-11-25,"Weapon",1,400
80876,2024-11-25,"Boost",11,1199
86964,2024-12-17,"Weapon",1,2786
81930,2024-12-17,"Weapon",1,245
78745,2024-12-24,"Boost",6,14352
92205,2024-12-24,"Weapon",10,1672
81418,2024-12-24,"Boost",1,30
69988,2024-11-07,"Boost",1,72
81272,2024-11-07,"Boost",3,230
91775,2024-11-07,"Boost",1,26
79653,2024-11-07,"Boost",1,8
74607,2024-11-07,"Weapon",3,54
77461,2024-11-11,"Boost",1,432
96571,2024-11-11,"Weapon",1,4
79811,2024-11-02,"Weapon",4,29312
79093,2024-11-28,"Boost",5,186
81933,2024-11-28,"Boost",1,42
85936,2024-11-28,"Weapon",1,2388
81783,2024-11-30,"Boost",1,84
72070,2024-12-25,"Weapon",2,3120
96944,2024-12-25,"Boost",2,880
95285,2024-12-25,"Boost",1,1635
80307,2024-12-25,"Boost",6,5616
76094,2024-12-25,"Weapon",3,54
78640,2024-12-25,"Weapon",1,100
89149,2024-10-26,"Gear",1,83440
78691,2024-10-26,"Weapon",1,68
81718,2024-10-03,"Weapon",3,2070
77787,2024-10-03,"Boost",2,100
94023,2024-11-21,"Boost",5,408
70515,2024-11-21,"Weapon",1,30
88959,2024-11-21,"Boost",2,85
96226,2024-11-16,"Boost",1,540
72381,2024-11-16,"Weapon",1,1500
78079,2024-11-16,"Weapon",1,600
84775,2024-11-16,"Weapon",2,192
91501,2024-11-17,"Boost",1,216
73183,2024-11-17,"Boost",7,342
79618,2024-12-12,"Boost",1,162
95861,2024-12-12,"Weapon",2,2000
94507,2024-12-21,"Weapon",1,45
69808,2024-12-21,"Weapon",1,36
89921,2024-10-16,"Weapon",2,84
84983,2024-11-12,"Boost",4,714
85962,2024-11-12,"Boost",1,75
85460,2024-11-14,"Boost",2,234
85607,2024-11-14,"Boost",2,168
82287,2024-11-26,"Weapon",1,597
85969,2024-11-26,"Weapon",1,306
76865,2024-11-26,"Weapon",1,2
80044,2024-10-19,"Boost",1,72
90958,2024-10-19,"Boost",2,49
81063,2024-10-09,"Boost",1,252
83628,2024-10-09,"Boost",5,4424
83771,2024-10-09,"Weapon",4,198
97317,2024-10-17,"Weapon",4,143
92238,2024-10-17,"Boost",1,110
78255,2024-10-17,"Boost",1,56
78350,2024-10-17,"Weapon",2,200
89755,2024-12-14,"Boost",1,63
83525,2024-12-14,"Weapon",1,396
75620,2024-12-14,"Weapon",2,1176
81557,2024-12-14,"Weapon",1,12
92402,2024-12-14,"Weapon",1,24
90752,2024-12-14,"Boost",1,500
95421,2024-11-27,"Boost",1,264
81569,2024-11-27,"Weapon",2,100
85490,2024-11-27,"Weapon",5,8395
77405,2024-12-07,"Weapon",2,882
86699,2024-12-16,"Boost",4,180
77700,2024-12-16,"Boost",2,140
70467,2024-12-16,"Weapon",3,36
72593,2024-12-16,"Boost",1,285
93308,2024-12-16,"Weapon",1,900
95867,2024-12-16,"Weapon",1,25
72278,2024-12-16,"Boost",1,99
77118,2024-10-10,"Weapon",1,16
83589,2024-10-10,"Boost",3,145
69520,2024-10-12,"Boost",1,395
75347,2024-10-12,"Weapon",1,483
78405,2024-12-03,"Boost",1,7000
95932,2024-12-03,"Boost",2,156
72053,2024-12-03,"Weapon",1,1592
83094,2024-12-03,"Boost",2,16000
93928,2024-12-03,"Boost",2,135
89648,2024-12-03,"Boost",1,30
97012,2024-11-15,"Weapon",1,34
85607,2024-11-15,"Boost",1,84
71759,2024-12-31,"Boost",4,180
84775,2024-12-31,"Weapon",3,450
96699,2024-12-31,"Weapon",3,4272
87237,2024-12-31,"Weapon",17,223695
91381,2024-12-31,"Weapon",2,188
73961,2024-12-31,"Boost",3,125
92663,2024-12-18,"Weapon",4,476
74774,2024-12-18,"Boost",3,105
92446,2024-12-18,"Weapon",1,32
72788,2024-12-18,"Weapon",2,216
78375,2024-12-18,"Weapon",1,2
97139,2024-10-22,"Weapon",1,9
95016,2024-10-22,"Boost",1,165
86632,2024-10-22,"Boost",1,55
80476,2024-10-22,"Weapon",1,54
93670,2024-10-22,"Boost",1,5
79583,2024-10-24,"Weapon",20,10062
88833,2024-11-05,"Weapon",1,198
75749,2024-12-19,"Weapon",1,165
96055,2024-12-19,"Weapon",2,36
74742,2024-10-15,"Weapon",1,84
79913,2024-12-11,"Boost",3,510
77648,2024-12-11,"Boost",1,12000
90302,2024-12-11,"Boost",3,495
75446,2024-12-11,"Boost",1,54
81233,2024-12-11,"Boost",3,858
82202,2024-12-11,"Boost",1,654
75177,2024-10-04,"Weapon",13,17175
87136,2024-11-29,"Weapon",4,246
77365,2024-11-29,"Weapon",1,100
92940,2024-10-08,"Boost",1,15
77518,2024-10-13,"Boost",3,240
91501,2024-10-13,"Boost",3,54
94526,2024-11-03,"Boost",1,20
87116,2024-11-03,"Boost",2,48
72029,2024-12-22,"Boost",11,648
70218,2024-12-22,"Boost",2,1208
82863,2024-12-22,"Weapon",1,995
81884,2024-11-09,"Boost",1,76
69847,2024-11-09,"Weapon",10,15008
84508,2024-11-09,"Weapon",2,126
84686,2024-11-09,"Boost",2,91
71840,2024-11-09,"Weapon",1,4
75411,2024-11-09,"Weapon",2,198
87810,2024-11-09,"Weapon",2,36
72740,2024-11-01,"Boost",1,150
90754,2024-11-01,"Boost",5,140
70838,2024-11-01,"Boost",1,5
92826,2024-11-01,"Weapon",1,2600
78181,2024-11-01,"Boost",1,12
70849,2024-11-01,"Boost",1,2000
69803,2024-12-15,"Boost",1,3738
78525,2024-11-23,"Boost",1,150
93839,2024-11-23,"Weapon",2,468
71237,2024-11-23,"Weapon",3,588
89774,2024-12-06,"Weapon",1,1188
80383,2024-12-06,"Weapon",1,294
82087,2024-10-28,"Weapon",1,3900
70404,2024-10-28,"Boost",5,10165
69444,2024-10-28,"Weapon",1,20
83409,2024-10-28,"Weapon",1,5
96039,2024-10-28,"Weapon",1,18
82645,2024-10-28,"Weapon",3,54
72439,2024-10-05,"Gear",1,12960
92065,2024-10-05,"Boost",1,75
75954,2024-12-28,"Weapon",1,1274
78192,2024-12-28,"Boost",1,98
87173,2024-12-28,"Boost",1,40
82223,2024-12-28,"Weapon",1,10
74964,2024-10-18,"Weapon",4,217
92941,2024-10-18,"Boost",1,120
96264,2024-10-18,"Weapon",1,49
79709,2024-12-09,"Weapon",2,2418
88367,2024-12-09,"Weapon",1,828
86654,2024-10-10,"Boost",2,90
71980,2024-10-10,"Boost",1,105
73085,2024-10-10,"Boost",1,90
77613,2024-10-12,"Weapon",1,72
83534,2024-10-12,"Boost",1,190
89570,2024-10-12,"Boost",1,20
90504,2024-12-03,"Boost",2,63
80152,2024-12-03,"Weapon",2,31
80072,2024-11-15,"Boost",3,48
85323,2024-12-31,"Weapon",8,67300
72578,2024-12-31,"Boost",1,352
75312,2024-12-31,"Boost",2,130
95642,2024-12-31,"Weapon",1,18
72788,2024-12-31,"Weapon",3,81
80044,2024-10-15,"Boost",2,49
77917,2024-12-18,"Weapon",2,42
88474,2024-12-18,"Weapon",1,1998
77498,2024-12-18,"Boost",2,86
89057,2024-12-18,"Boost",1,75
79618,2024-12-18,"Weapon",1,12
73267,2024-12-18,"Boost",1,12
80251,2024-10-22,"Boost",2,153
95969,2024-10-24,"Weapon",1,12
76293,2024-10-24,"Weapon",1,125
94170,2024-10-24,"Weapon",3,91
91845,2024-10-24,"Weapon",1,300
70849,2024-10-24,"Boost",2,21
79743,2024-10-24,"Weapon",1,100
94084,2024-11-05,"Boost",2,65
83289,2024-11-05,"Weapon",1,80
88555,2024-12-19,"Weapon",2,1273
89193,2024-12-19,"Weapon",2,708
77245,2024-12-19,"Weapon",2,130
91073,2024-12-19,"Weapon",7,4055
70990,2024-12-19,"Boost",3,90
71757,2024-10-04,"Weapon",2,100
70808,2024-11-29,"Boost",3,2232
74773,2024-11-29,"Weapon",2,28
78389,2024-11-29,"Weapon",1,96
75981,2024-12-11,"Weapon",1,46
72837,2024-12-11,"Weapon",1,2985
84945,2024-12-11,"Weapon",1,500
93517,2024-12-11,"Boost",4,186
92798,2024-12-11,"Weapon",1,300
88124,2024-10-08,"Weapon",1,1700
97262,2024-10-08,"Boost",3,544
84274,2024-10-08,"Boost",10,777
76897,2024-10-08,"Boost",1,60
96006,2024-10-08,"Boost",2,300
96233,2024-10-08,"Boost",1,24
89124,2024-10-13,"Boost",1,10
73832,2024-10-13,"Boost",1,105
77208,2024-10-13,"Weapon",1,4
85688,2024-10-13,"Weapon",2,1200
91707,2024-11-03,"Weapon",1,5
71881,2024-12-22,"Weapon",1,57270
73512,2024-12-22,"Boost",3,1134
82199,2024-12-22,"Weapon",2,371
83703,2024-12-22,"Weapon",2,54
72128,2024-12-22,"Boost",3,164
88743,2024-11-09,"Weapon",3,15300
89916,2024-11-09,"Weapon",1,12
97317,2024-11-01,"Weapon",2,540
81777,2024-11-01,"Weapon",2,1639
76985,2024-11-01,"Boost",1,15
88449,2024-12-15,"Boost",1,360
86732,2024-12-15,"Boost",1,3000
93707,2024-12-15,"Weapon",1,500
92068,2024-12-15,"Boost",1,65
90607,2024-12-15,"Weapon",3,13
71648,2024-11-23,"Weapon",1,294
78891,2024-11-23,"Boost",1,22
84017,2024-12-06,"Boost",1,300
95029,2024-12-06,"Boost",3,24
89310,2024-12-06,"Weapon",2,6
92441,2024-10-28,"Weapon",2,588
75471,2024-10-28,"Weapon",1,15992
89794,2024-10-28,"Weapon",1,24
75158,2024-10-28,"Boost",1,198
79414,2024-10-28,"Weapon",1,12
80251,2024-11-13,"Boost",1,54
87129,2024-11-13,"Boost",2,40
77585,2024-10-05,"Weapon",1,495
75366,2024-10-05,"Weapon",2,36
87908,2024-12-28,"Weapon",1,1600
85928,2024-12-28,"Boost",1,24
78640,2024-12-28,"Boost",2,810
89447,2024-12-09,"Weapon",3,1736
86124,2024-12-09,"Boost",1,28
72563,2024-12-09,"Weapon",1,4500
82952,2024-12-09,"Boost",1,15500
91265,2024-12-09,"Weapon",1,1343
85460,2024-12-09,"Weapon",1,138
90095,2024-12-05,"Gear",1,52800
91469,2024-12-05,"Boost",1,60
74431,2024-12-30,"Boost",2,220
78477,2024-12-30,"Weapon",1,42
82737,2024-12-30,"Boost",3,96
92776,2024-12-30,"Weapon",2,24
70539,2024-12-30,"Boost",1,26
83990,2024-10-27,"Weapon",1,3383
75946,2024-10-27,"Weapon",8,26712
74236,2024-10-27,"Weapon",3,1308
69856,2024-10-27,"Weapon",2,1540
72281,2024-10-27,"Gear",1,4950
93827,2024-10-29,"Boost",1,16254
92829,2024-10-29,"Weapon",2,56
91240,2024-10-29,"Boost",1,300
94811,2024-11-24,"Weapon",1,49
70408,2024-10-11,"Boost",3,204
90896,2024-10-11,"Boost",1,54
80540,2024-10-11,"Boost",3,336
96180,2024-10-11,"Boost",1,70
89924,2024-10-21,"Weapon",7,3770
73513,2024-12-20,"Weapon",1,2079
87344,2024-12-20,"Weapon",1,160
88864,2024-12-20,"Weapon",9,2760
74230,2024-12-20,"Boost",2,180
78325,2024-12-20,"Weapon",1,2400
83990,2024-12-20,"Weapon",2,780
75453,2024-12-20,"Weapon",3,636
82887,2024-12-20,"Boost",2,120
69768,2024-11-04,"Boost",1,108
70014,2024-11-04,"Boost",1,135
76139,2024-11-04,"Boost",1,55
92587,2024-11-08,"Weapon",1,2
70315,2024-10-23,"Boost",1,40
77587,2024-10-30,"Weapon",5,255
76465,2024-10-30,"Weapon",1,490
69409,2024-10-30,"Boost",1,75
76975,2024-10-30,"Boost",1,30
96420,2024-12-23,"Weapon",4,25472
82375,2024-12-23,"Weapon",1,198
77681,2024-12-23,"Weapon",1,85
79405,2024-12-29,"Weapon",1,4455
82653,2024-12-29,"Weapon",1,2
74043,2024-12-26,"Weapon",1,3000
78159,2024-12-26,"Boost",1,176
69846,2024-12-26,"Weapon",1,48
91501,2024-12-26,"Weapon",1,34
83395,2024-12-26,"Boost",24,9725
89302,2024-11-20,"Weapon",2,462
89881,2024-11-20,"Boost",3,450
88837,2024-11-20,"Weapon",3,2424
76711,2024-11-20,"Boost",2,832
86711,2024-11-20,"Boost",1,60
92446,2024-12-04,"Weapon",9,3948
97309,2024-12-04,"Boost",2,45
84509,2024-12-04,"Boost",1,1500
71175,2024-10-06,"Weapon",1,931
83244,2024-10-06,"Weapon",1,147
93587,2024-10-06,"Weapon",1,297
73231,2024-11-19,"Boost",2,162
91413,2024-11-19,"Weapon",2,1200
86764,2024-12-01,"Boost",1,117
96563,2024-10-14,"Boost",5,384
93023,2024-10-14,"Boost",8,651
97322,2024-10-14,"Weapon",1,700
83331,2024-10-14,"Boost",1,30
97316,2024-10-31,"Weapon",2,84
79593,2024-12-10,"Weapon",4,396
70570,2024-12-10,"Weapon",1,90
70191,2024-12-10,"Weapon",1,276
93736,2024-12-10,"Weapon",2,12
93609,2024-11-06,"Weapon",1,60
86855,2024-11-06,"Boost",3,65
72453,2024-11-06,"Boost",1,5
91073,2024-11-22,"Weapon",8,4632
89933,2024-11-22,"Weapon",1,4300
72109,2024-11-22,"Boost",1,26
79583,2024-11-22,"Weapon",31,72371
78077,2024-11-22,"Weapon",1,21
71963,2024-11-22,"Weapon",1,18
85490,2024-11-10,"Boost",3,8903
73692,2024-11-10,"Weapon",2,24
93638,2024-11-18,"Weapon",2,5568
70515,2024-10-20,"Boost",1,20
72546,2024-10-02,"Boost",2,150
71906,2024-12-02,"Weapon",4,945
79029,2024-12-02,"Boost",1,105
86939,2024-12-02,"Weapon",1,154
71142,2024-12-02,"Weapon",1,52
75747,2024-12-02,"Weapon",8,2425
83628,2024-12-08,"Weapon",23,294588
